PRT_ID,AREA,SQFT,BEDROOM,BATHROOM,NO_OF_ROOM,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,PARKING
P08027,Velachery,1780,2,1,4,Yes,Commercial,NoSeWa,No Access,C,2.8,4.6,2.5,3.52,453788,173507,13346700,1
P03347,Karapakkam,662,1,1,2,No,Commercial,NoSeWa,No Access,C,4.7,3.3,2.5,3.4,143765,65348,4356500,0
P05714,Chrompet,1005,1,1,3,No,Commercial,NoSewr ,Gravel,RL,2.2,2.8,4.9,3.25,355456,183857,12257100,0
P04299,Karapakkam,839,1,1,2,No,House,NoSeWa,Paved,C,4.6,4.6,2.3,3.68,192724,49206,4100500,0
P07890,Anna Nagar,1698,1,1,4,No,House,AllPub,No Access,RM,4.7,4.4,4.3,4.465,403460,80692,11527430,0
P08044,Adyar,878,1,1,3,Yes,House,NoSewr ,Paved,A,5,3.3,5,4.66,225847,6453,6452785,1
P07866,Chrompet,835,1,1,3,Yes,House,ELO,Paved,RM,3.8,4.5,3,3.84,227738,33739,8434750,1
P03262,Chrompet,911,1,1,3,Yes,Others,ELO,No Access,RH,3.8,3.8,2,3.26,245118,37139,7427820,1
P09528,Velachery,1796,2,1,4,Yes,House,ELO,No Access,RH,4.8,2.1,3.8,3.29,318687,118370,9105350,1
P06089,Karapakkam,1004,1,1,3,No,Others,ELO,No Access,C,4.9,3.3,3.1,3.7,193582,75544,4721500,0
P05826,Anna Nagar,1694,1,1,4,No,Others,NoSeWa,Paved,RL,2.6,2.5,2.4,2.495,377250,213775,12575010,0
P02984,Karapakkam,1244,1,1,3,Yes,Others,AllPub,Gravel,I,2.5,2.1,2.6,2.42,246535,143150,7952750,1
P05451,Karapakkam,588,1,1,2,No,Others,AllPub,Paved,RL,4.9,4.2,3.5,4.13,228220,57055,5705500,0
P03403,KK Nagar,2342,4,2,6,Yes,House,NoSewr ,Paved,RL,4.1,3.8,2.6,3.41,567545,180582,12898740,1
P08753,Velachery,1835,3,2,5,No,Others,AllPub,Paved,RL,4.7,2.6,2.1,2.98,418181,182284,10722580,0
P08480,Anna Nagar,1977,2,1,5,Yes,House,AllPub,Gravel,RL,4.6,4.8,3.9,4.37,423089,211544,14102960,1
P03822,KK Nagar,1961,3,2,5,Yes,Commercial,NoSeWa,Gravel,RM,2,2.6,3.2,2.66,792581,387484,17612900,1
P09994,Velachery,1517,2,1,4,Yes,House,NoSewr ,No Access,A,3.2,3.5,3.8,3.52,257288,85763,7146890,1
P06686,KK Nagar,2409,4,2,6,Yes,Others,NoSeWa,Gravel,RL,4.3,4,2,3.29,606442,242577,13476480,1
P09839,Velachery,1864,3,2,5,No,Commercial,ELO,Gravel,RH,3.2,4.6,2.8,3.71,528520,181207,15100560,0
P07907,Velachery,1643,2,1,4,Yes,Commercial,AllPub,Paved,RM,4.8,3.6,2.4,3.54,577164,249584,15599020,1
P01575,Adyar,1015,1,1,3,Yes,Commercial,NoSewr ,No Access,C,4.6,2.2,2.3,2.97,370412,112246,11224620,1
P05854,Anna Nagar,1700,1,1,4,Yes,Others,NoSewr ,No Access,RH,4.3,2.7,2.4,3.14,424219,174679,12477040,1
P05279,Karapakkam,624,1,1,2,No,Commercial,ELO,No Access,C,4.4,3.4,3,3.54,202228,92321,4396250,0
P08056,Chrompet,980,1,1,3,No,Commercial,NoSewr ,Paved,RL,3,3.8,4.6,3.8,380824,130908,11900750,0
P05180,Karapakkam,1003,1,1,3,Yes,Commercial,NoSeWa,Gravel,RH,2.5,4.3,4.4,3.8,373330,161440,10090000,1
P06772,Adyar,1072,1,1,3,Yes,House,NoSeWa,No Access,A,2.3,2.3,2.3,2.3,264308,33038,6607690,1
P05622,Karapakkam,808,1,1,2,No,House,NoSeWa,Gravel,C,3.1,2.4,3,2.85,161577,90293,4752250,0
P03766,Chrompet,1027,1,1,3,No,House,ELO,Paved,RH,2.8,3.7,3.3,3.31,215799,44648,7441350,0
P05493,Karapakkam,696,1,1,2,No,House,NoSeWa,Gravel,RL,3.5,2.1,3.6,3.12,212561,77295,6441250,0
P05498,Velachery,1716,2,1,4,Yes,House,ELO,Paved,RL,2.1,3.3,2.2,2.67,414394,155398,10359860,1
P03329,Velachery,1878,3,2,5,No,Commercial,AllPub,Paved,C,5,2.6,4.8,3.86,573149,257917,14328720,0
P02091,KK Nagar,1699,2,1,4,Yes,Others,NoSeWa,Gravel,RL,4.3,2.9,2.4,3.12,457764,125885,11444100,1
P01651,KK Nagar,1626,2,1,4,No,House,AllPub,Paved,RM,2.9,3.6,2.7,3.03,348490,135524,9680280,0
P07585,KK Nagar,1730,2,1,4,No,Commercial,NoSewr ,Gravel,RL,2.1,3.5,3.5,3.08,589574,235830,14739360,0
P09195,Chrompet,996,1,1,3,No,Others,ELO,Gravel,RL,4.1,4.9,2.6,3.97,295007,151974,8939620,0
P00166,Chrmpet,1277,2,1,4,Yes,Commercial,AllPub,No Access,RM,4,3.8,3.4,3.74,518443,47131,15710400,1
P00927,Chrompet,906,1,1,3,No,Commercial,NoSeWa,Paved,RH,3.2,2.3,2.9,2.75,327251,30680,10226600,0
P01999,Anna Nagar,1976,2,1,5,No,House,NoSeWa,Paved,RL,5,2.9,2.2,3.355,369002,110700,12300050,0
P04891,Velachery,1776,2,1,4,Yes,House,NoSeWa,Paved,RH,4.9,2.4,3.4,,319653,89903,9989170,1
P03800,Karapakkam,1402,2,2,4,No,House,NoSeWa,Gravel,I,3.7,3.6,5,4.19,257761,111464,6966500,0
P07958,Chrompet,1160,1,1,3,Yes,Others,AllPub,No Access,RH,4.4,3.4,2.7,3.49,255525,104103,9463900,1
P09676,Velachery,1957,3,2,5,Yes,Commercial,ELO,No Access,I,4.6,3.7,3.1,3.75,547180,243191,15199450,1
P01737,T Nagar,1887,2,1,5,No,Commercial,NoSewr ,No Access,RL,2.3,2.4,3.3,2.775,573985,348491,20499450,0
P07362,Velachery,1859,3,2,5,Yes,House,ELO,Paved,RH,4.6,4.9,4.4,4.68,297756,138953,9925210,1
P09402,Chrompet,747,1,1,2,Yes,Commercial,AllPub,No Access,RM,4.9,2.7,2.7,3.36,336707,157130,11223550,1
P06908,Adyar,985,1,1,3,Yes,House,NoSeWa,Paved,C,3.6,2.7,2.1,2.67,265662,44277,7379505,1
P01178,Chrompet,1024,1,1,3,Yes,Commercial,AllPub,No Access,RH,3.4,3.3,2.7,3.15,302285,108823,12091400,1
P05817,Velachery,1600,2,1,4,Yes,Others,ELO,Paved,RL,2.9,3.5,4.9,3.77,315906,94772,10530200,1
P00699,Chrompet,1276,2,1,4,No,Others,NoSeWa,Paved,RL,3.8,2.3,3.8,3.2,316936,163270,9604120,0
P04841,Chrompet,1159,1,1,3,Yes,House,ELO,Gravel,RH,4.3,3.3,2.6,3.39,253758,108754,9062800,1
P01647,Karapakkam,1024,1,1,3,Yes,House,NoSeWa,No Access,C,3.4,3.1,4.9,3.91,166198,94970,4748500,1
P04590,Adyar,1249,2,2,4,No,Commercial,NoSewr ,Paved,A,3.9,2.2,4.8,,417195,176992,12642285,0
P03908,Chrompet,839,1,1,3,Yes,Others,AllPub,Gravel,RH,2.5,4.4,3.2,3.47,255008,72859,9107430,1
P08794,Chrompet,1286,2,1,4,No,House,AllPub,No Access,RM,2.2,2.2,4.9,3.01,292906,118993,9153300,0
P02451,KK Nagar,2467,4,2,6,No,House,AllPub,Gravel,RL,3,3.6,2.4,2.94,581942,139160,12650920,0
P04850,Karapakkam,653,1,1,2,No,Commercial,ELO,No Access,RM,2.5,3.1,5,3.68,297775,160340,7635250,0
P05660,Karapakkam,606,1,1,2,Yes,Others,NoSeWa,Gravel,RM,2.6,3,3.9,3.24,353430,117810,7854000,1
P09187,T Nagar,1837,2,1,5,Yes,House,ELO,No Access,RL,4.3,4.1,4.8,4.475,488298,105578,13197230,1
P02390,Velachery,1880,3,2,5,Yes,Commercial,NoSeWa,No Access,C,3.7,3.2,4.2,3.63,437429,109357,13669670,1
P03404,KK Nagar,2189,3,2,5,Yes,Commercial,AllPub,Gravel,RH,2.3,4.7,4.5,3.9,547496,456247,18249860,1
P09067,Velachery,1853,3,2,5,Yes,Commercial,NoSewr ,Paved,C,2.4,4.3,4.5,3.89,588293,279439,14707330,1
P00330,Chrompet,1057,1,1,3,No,Others,AllPub,Paved,RL,4.3,3.2,2.6,3.35,228621,27435,9144840,0
P09285,Adyar,723,1,1,2,No,Commercial,ELO,Gravel,RM,3.6,3.7,3.7,3.67,329098,142609,10969920,0
P05669,T Nagar,1812,2,1,5,No,Others,ELO,No Access,RL,2.8,2.6,4.2,3.38,440951,232724,12248640,0
P07880,T Nagar,1788,1,1,4,Yes,Others,ELO,No Access,RL,4.6,3,5,4.38,426755,156477,14225180,1
P09906,Velachery,1615,2,1,4,No,House,ELO,Paved,I,4.5,4.5,4.8,4.59,288694,128308,8019280,0
P00487,Anna Nagar,1755,1,1,4,No,House,NoSewr ,No Access,RL,3.8,4.5,2.1,3.295,308078,182565,11410310,0
P08117,Adyar,1296,2,2,4,No,House,AllPub,No Access,RM,3.5,4.4,4.8,4.33,338320,49753,9950600,0
P04991,KK Nagar,1554,2,1,4,Yes,House,NoSeWa,Paved,RL,2.7,2.5,3.8,3.08,479055,229547,9980320,1
P00214,Anna Nagar,1737,1,1,4,Yes,House,AllPub,Gravel,RL,4.4,3.6,4.2,4.12,385905,214392,14292780,1
P06313,Karapakkam,785,1,1,2,Yes,Others,AllPub,No Access,I,4,2.9,3,3.27,207104,86293,5752875,1
P03528,Karapakkam,1678,2,2,4,Yes,Commercial,NoSeWa,Gravel,C,3.3,2.9,4.9,3.82,475330,202015,11883250,1
P03457,KK Nagar,2360,4,2,6,Yes,Commercial,NoSewr ,Paved,RM,2,3.9,4.6,3.61,693566,495405,19816180,1
P04638,KK Nagar,1464,2,1,4,Yes,Others,NoSewr ,Paved,RH,4.8,4,3.1,3.88,394575,131525,9394640,1
P03587,KK Nagar,1632,2,1,4,Yes,Others,AllPub,Gravel,RH,2.7,4.5,2.9,,514815,262661,10506420,1
P09583,Velachery,1755,2,1,4,Yes,Others,ELO,No Access,C,2.6,3.9,4,3.61,332987,61340,8762820,1
P06391,Velachery,1556,2,1,4,No,Others,NoSeWa,Paved,RL,4.6,2.4,4.4,3.55,289791,130873,9348100,0
P02470,Adyar,1170,1,1,3,No,House,NoSeWa,Gravel,RH,3,3.3,4,3.56,337985,18269,9134740,0
P09557,Adyar,901,1,1,3,No,Others,AllPub,Gravel,I,4.6,4.8,4.6,4.64,267514,84076,7643255,0
P06262,Karapakkam,1160,1,1,3,Yes,Commercial,NoSeWa,Gravel,A,4,4.9,2.9,3.83,426540,222156,8886250,1
P05477,Karapakkam,1570,2,2,4,Yes,House,NoSewr ,No Access,A,3,5,3,3.6,243466,128140,6407000,1
P02309,Karapakkam,1476,2,2,4,No,Commercial,NoSewr ,Paved,RL,4.4,3.4,4.4,4.1,576800,126896,11536000,0
P01548,Karapakkam,586,1,1,2,Yes,Others,ELO,Paved,I,4.4,2.9,2.2,3.07,255984,85328,5333000,1
P04821,Karapakkam,1059,1,1,3,Yes,House,AllPub,Paved,RL,3.9,3.7,4.9,4.24,306121,188382,7849250,1
P02713,T Nagar,1712,1,1,4,Yes,House,NoSewr ,Gravel,RL,3.5,4.7,3.1,3.62,372538,262157,13797720,1
P08465,Adyar,847,1,1,3,No,Others,NoSeWa,Gravel,RH,2.6,2.1,2.7,2.55,284707,14985,7492300,0
P02310,Karapakkam,1192,1,1,3,No,House,NoSewr ,No Access,I,4.5,4.5,3.6,4.14,235059,101503,5342250,0
P09665,Velachery,1942,3,2,5,Yes,Commercial,AllPub,No Access,RL,4.1,3.4,2.7,3.37,583655,324253,16212650,1
P06287,Karapakkam,557,1,1,2,Yes,Others,ELO,No Access,I,4.3,3,2.8,3.31,183695,94203,4710125,1
P06698,Velachery,1728,2,1,4,Yes,Commercial,ELO,Gravel,I,4,2.6,2.8,3.01,461853,283071,14898480,1
P07369,Velachery,1798,2,1,4,Yes,Commercial,AllPub,Gravel,RM,3,3.4,4,3.48,511811,204725,17060380,1
P02245,Karapakkam,1497,2,2,4,Yes,House,AllPub,Gravel,A,4.4,3.8,4.8,4.38,311929,76249,6931750,1
P06933,Chrompet,1173,1,1,3,Yes,House,NoSeWa,No Access,RH,3.1,2.1,3.2,2.73,262285,24589,8196400,1
P01002,Anna Nagar,1640,1,1,4,Yes,Commercial,NoSewr ,No Access,RH,3.7,3.4,4.5,3.945,495731,318684,17704670,1
P07261,KK Nagar,1747,2,1,4,Yes,Others,NoSeWa,Paved,RL,2.2,4.9,3.1,3.37,377464,161770,10784680,1
P05720,Karapakkam,1342,2,2,4,Yes,Commercial,ELO,No Access,I,4.8,2.9,2.2,3.19,287828,211074,9594250,1
P08626,T Nagar,2000,2,1,5,No,House,NoSewr ,No Access,RM,4.1,3.9,2.4,3.285,435100,95178,13596890,0
P09661,Velachery,1987,3,2,5,No,Others,NoSeWa,Gravel,RH,3.7,3,2.9,3.15,423940,167345,11156320,0
P06041,Karapakkam,1567,2,2,4,No,Others,AllPub,Gravel,C,4.2,2.9,4.5,3.93,247228,193147,7725875,0
P03794,Karapakkam,1188,1,1,3,No,Commercial,AllPub,No Access,RM,2.8,4.8,3.3,3.6,373141,186571,9819500,0
P04018,Adyar,737,1,1,2,No,House,NoSewr ,No Access,A,2,2,3.5,2.75,123814,54169,3869180,0
P04698,Karapakkam,785,1,1,2,Yes,Others,NoSeWa,Paved,C,2.1,5,2.1,2.97,251663,93642,5852625,1
P02964,KK Nagar,2078,3,2,5,No,House,NoSeWa,Paved,RH,2.3,2.8,4.6,,475144,106665,9696820,0
P08876,Adyar,647,1,1,2,Yes,Commercial,AllPub,No Access,RH,2,4.7,4,3.54,373407,76596,9574550,1
P05953,Karapakkam,1171,1,1,3,Yes,Others,AllPub,No Access,A,4,4.8,2.2,3.52,256310,134258,6102625,1
P07062,KK Nagar,2435,4,2,6,Yes,Commercial,NoSewr ,Gravel,RM,2.6,4,4.1,3.62,850347,364434,20246360,1
P09683,Velachery,1805,3,2,5,Yes,Commercial,AllPub,Paved,RL,2.6,4.7,5,4.27,643358,237027,16930470,1
P06128,Karapakkam,1145,1,1,3,No,House,AllPub,Gravel,A,4.2,5,3.8,4.28,264492,82654,5510250,0
P02257,Karapakkam,971,1,1,3,No,House,AllPub,Paved,RL,2.4,2.6,2.1,2.34,287342,156732,6530500,0
P06193,Karapakkam,1657,2,2,4,Yes,Others,NoSeWa,Gravel,RL,3.6,2.5,3.8,3.35,507356,223237,10147125,1
P08685,Velachery,1638,2,1,4,Yes,House,NoSewr ,No Access,RH,4.1,3.1,4.2,3.68,300883,116471,9705900,1
P05642,Adyar,1284,2,2,4,Yes,Commercial,ELO,Paved,RL,3.4,2.1,4.3,3.59,531547,225505,16107475,1
P02602,Adyar,1273,2,2,4,No,Others,ELO,No Access,A,2.2,3.8,3.4,3.12,231002,96872,7451690,0
P00726,Chrompet,1185,1,1,3,Yes,House,ELO,Gravel,RL,3.5,3.1,3,3.19,264238,111793,10163000,1
P06914,T Nagar,1538,1,1,4,Yes,Commercial,NoSewr ,Gravel,RL,4.1,3.5,3.8,3.815,678193,368162,19376950,1
P07558,KK Nagar,1929,3,2,5,No,Others,AllPub,Paved,RH,4.1,2.5,3.1,3.22,447655,81392,10173980,0
P03775,KK Nagar,1656,2,1,4,Yes,House,NoSewr ,Paved,RM,4.1,3.7,4.1,3.98,392764,163652,10910100,1
P05465,Adyar,1287,2,2,4,Yes,Commercial,NoSeWa,Gravel,I,2.6,4.3,2.3,2.79,585531,135123,15013625,1
P03635,T Nagar,1749,1,1,4,No,Others,NoSeWa,No Access,RH,3.5,2.5,4.3,3.61,374829,152274,11713410,0
P01156,Anna Nagar,1585,1,1,4,No,Commercial,AllPub,No Access,RL,2.3,4.2,2.1,,469335,104297,17382790,0
P02905,T Nagar,1962,2,1,5,Yes,Others,NoSewr ,Paved,RM,4.8,3.9,3.6,4.035,412438,222082,15862990,1
P06729,KK Nagar,1425,2,1,4,No,House,NoSewr ,Paved,RL,3.8,3.4,3.8,3.68,303705,69418,8677280,0
P05579,Karapakkam,884,1,1,2,Yes,Commercial,NoSewr ,Paved,I,4.8,2.7,3.8,3.77,323018,132520,8282500,1
P00343,Chrompet,1052,1,1,3,No,Others,NoSewr ,No Access,RH,4.4,2,4.4,3.44,261582,103048,7926740,0
P00100,T Nagar,1756,1,1,4,No,House,NoSeWa,Gravel,RL,5,5,3.5,4.325,483743,133029,12093570,0
P02620,Karapakkam,523,1,1,2,Yes,House,AllPub,Gravel,RM,3,4.2,4,3.76,295600,118240,7390000,1
P04790,Velachery,1524,2,1,4,Yes,Others,NoSewr ,Paved,RM,3.9,3.2,3.8,3.56,431078,187906,11053290,1
P00721,T Nagar,1949,2,1,5,Yes,Others,NoSewr ,No Access,RM,3.3,2.6,2,2.54,448413,216974,14464930,1
P03999,Chrompet,1263,2,1,4,No,Others,NoSeWa,Gravel,RL,4.7,3.5,2.2,3.47,276562,127644,10637010,0
P06556,KK Nagar,1917,3,2,5,Yes,House,AllPub,Paved,RL,2.7,4.8,3.4,3.61,342425,276149,11045960,1
P07169,KK Nagar,1401,2,1,4,No,House,NoSeWa,Paved,RH,2.2,4.7,3,3.27,370510,148204,7410200,0
P00040,Chrompet,723,1,1,2,No,Others,AllPub,Gravel,RM,2.7,4.1,5,3.95,242084,77813,8645860,0
P07638,T Nagar,1660,1,1,4,No,Commercial,NoSeWa,Paved,RH,4,3.1,4.5,4,551420,249028,17787740,0
P01919,Chrompet,895,1,1,3,Yes,House,ELO,Gravel,RH,3.9,4,3.5,3.82,255443,93662,8514750,1
P06857,Anna Nagar,1889,2,1,5,Yes,House,ELO,Gravel,RM,3.5,2.4,2.4,2.785,387549,83046,13841050,1
P04167,Chrompet,1199,1,1,3,No,Others,NoSewr ,Paved,RH,2.5,2,4.9,3.02,229015,27482,9160580,0
P01855,Karapakkam,782,1,1,2,Yes,Commercial,AllPub,No Access,I,3.8,3.8,3.4,3.64,319575,132507,7794500,1
P01305,Anna Nagar,1571,1,1,4,Yes,Others,NoSewr ,Paved,RL,3.9,2.5,4.8,3.91,388396,64733,12946530,1
P03199,KK Nagar,1848,3,2,5,Yes,Commercial,NoSewr ,Paved,RL,3.8,2.3,2.8,2.95,540032,381199,15883280,1
P04142,Chrompet,1131,1,1,3,Yes,Others,NoSewr ,No Access,RL,4.6,4.7,3.2,4.22,292600,121076,10089670,1
P01778,Karapakkam,1062,1,1,3,Yes,House,AllPub,No Access,A,4.3,2.1,4.9,3.88,170744,112051,5335750,1
P04954,KK Nagar,1983,3,2,5,Yes,House,AllPub,Paved,RM,2.3,4.3,2.1,2.82,485075,254664,12126880,1
P08796,Velachery,1572,2,1,4,No,House,NoSewr ,Gravel,C,2,4.3,2.4,3.16,285791,65324,8165450,0
P08827,Anna Nagar,1535,1,1,4,No,Others,ELO,Gravel,RH,3.6,3.1,4.3,3.755,298603,206725,11484740,0
P09007,T Nagar,1818,2,1,5,Yes,Commercial,NoSeWa,Gravel,RM,4.2,2.3,3.9,3.59,682767,154173,22024740,1
P03358,KK Nagar,1484,2,1,4,Yes,Other,NoSewr ,Gravel,RH,3.4,2.5,4.2,,302902,224733,9771020,1
P06132,KK Nagar,2189,3,2,5,No,Others,NoSewr ,Gravel,RH,4.9,4.5,2.7,3.9,470803,253509,12071880,0
P00079,Chrompet,1203,2,1,4,No,Commercial,AllPub,No Access,RL,2.6,4.8,3,3.6,426543,219734,12925550,0
P05873,KK Nagar,1610,2,1,4,Yes,Commercial,AllPub,Gravel,RM,2.9,2.2,4.6,3.37,677049,292362,15387480,1
P05499,Adyar,863,1,1,3,Yes,House,NoSeWa,Paved,A,3.1,3.7,3.1,3.22,199110,59733,6637005,1
P03121,Karapakkam,985,1,1,3,No,Others,AllPub,Gravel,RL,2.2,4.4,2.3,2.9,238300,59575,7446875,0
P01557,Karapakkam,1623,2,2,4,No,Commercial,AllPub,Paved,RH,4.6,2.7,4.2,3.87,489657,291463,11658500,0
P04745,Adyar,1019,1,1,3,No,House,ELO,Gravel,C,3.7,3.5,3.4,3.51,213230,26654,6663435,0
P04769,Karapakkam,1575,2,2,4,Yes,House,NoSeWa,Paved,RM,3.6,3.1,4.3,3.73,455136,227568,9894250,1
P08883,Chrompet,802,1,1,3,No,Others,NoSeWa,No Access,RM,3.4,4.2,3.6,3.78,262960,47811,7968490,0
P08909,T Nagar,1846,2,1,5,No,Others,NoSewr ,No Access,RH,2.8,2,5,3.59,446535,173653,12403760,0
P03773,Chrompet,759,1,1,2,No,Others,AllPub,Paved,RL,4,4.7,3,3.98,252628,57045,8149280,0
P02174,KK Nagar,2060,3,2,5,No,Commercial,NoSewr ,Paved,RL,3.1,3.6,4.5,3.81,704554,352277,16012600,0
P01552,KK Nagar,1503,2,1,4,Yes,Others,NoSeWa,Gravel,RM,4.3,4.5,3.2,3.92,478205,244663,11121040,1
P05290,Velachery,1853,3,2,5,Yes,House,NoSeWa,No Access,RL,4.2,4.1,2.6,3.68,302791,75698,9462230,1
P01161,T Nagar,1739,1,1,4,Yes,Commercial,NoSeWa,Paved,RL,4.5,4.9,4,4.375,675760,286686,20477590,1
P04884,Karapakkam,766,1,1,2,Yes,Commercial,NoSeWa,Paved,RM,4.8,2.2,2,2.9,271421,105066,8755500,1
P08858,Chrompet,857,1,1,3,Yes,Others,AllPub,No Access,RL,3,2.4,4.8,3.3,279562,127074,8471590,1
P00922,T Nagar,1887,2,1,5,No,House,ELO,Gravel,RM,3,4.4,2.3,3.035,325601,234433,13024030,0
P02543,Karapakkam,1502,2,2,4,No,House,NoSewr ,No Access,RM,2.2,2.2,2.4,2.28,361471,147875,8215250,0
P07228,Velachery,1568,2,1,4,No,Others,NoSeWa,No Access,A,3.4,2.3,4.1,3.12,235388,114513,6361850,0
P09140,Chrompet,918,1,1,3,No,Commercial,NoSeWa,No Access,RM,3.6,2.7,4.2,3.42,327879,32788,10929300,0
P07212,Adyar,1289,2,2,4,No,Commercial,AllPub,Gravel,RH,3.2,3.9,2.3,2.89,512208,87807,14634500,0
P04493,KK Nagar,1941,3,2,5,No,Others,NoSeWa,Gravel,RM,3.7,3.7,3.2,3.5,550279,220112,12228420,0
P09681,Velachery,1730,2,1,4,Yes,Others,NoSeWa,No Access,RL,2,4.7,2.6,3.4,409282,157416,10494410,1
P09981,Velachery,1513,2,1,4,Yes,Commercial,ELO,Gravel,A,2.6,3,4.7,3.41,494026,86454,12350640,1
P09634,Velachery,1762,2,1,4,Yes,House,NoSeWa,No Access,RH,2.7,2.1,4.8,3.06,308417,63498,9071080,1
P01323,Anna Nagar,1970,2,1,5,Yes,House,AllPub,No Access,RH,2.9,4.8,3.4,3.575,361076,112058,12450910,1
P05737,Velachery,1702,2,1,4,No,Commercial,NoSewr ,No Access,I,4.4,2.3,2.3,2.83,476800,207836,12225650,0
P09872,Velachery,1726,2,1,4,No,House,NoSewr ,No Access,C,2.6,3,3.4,3.02,217748,122484,6804640,0
P00812,Chrompet,1243,2,1,4,Yes,Commercial,NoSewr ,Gravel,RL,2.7,3.5,4.1,3.44,433864,108466,15495150,1
P09951,Velachery,1550,2,1,4,Yes,Commercial,ELO,Gravel,A,3.5,2.1,3.4,2.84,435984,236677,12456680,1
P05443,KK Nagar,1830,3,2,5,Yes,Commercial,AllPub,Gravel,RH,3.2,2,3.4,2.92,636179,342558,16312280,1
P03302,Karapakkam,1435,2,2,4,Yes,House,NoSeWa,Gravel,RM,3.4,3.8,4.8,4.08,341364,195065,9753250,1
P05464,Velachery,1729,2,1,4,Yes,Others,ELO,Paved,RH,4.4,4.8,2,3.86,350782,116927,10629750,1
P09248,T Nagar,1572,1,1,4,Yes,Commercial,AllPub,Gravel,RM,2.9,2.7,4.5,3.57,807919,207159,20715860,1
P03610,Chrompet,1145,1,1,3,Yes,Commercial,NoSewr ,Gravel,RH,4.3,2.7,2.5,3.12,386024,185864,14297200,1
P00156,Chrompet,1043,1,1,3,Yes,Others,ELO,No Access,RH,3.9,3.7,2.7,3.46,224570,66539,8317410,1
P06581,Karapakkam,1332,1,1,3,No,Others,NoSewr ,Paved,RM,3.5,3.4,4.2,3.75,346983,140446,8261500,0
P02416,Karapakkam,608,1,1,2,Yes,Commercial,ELO,No Access,I,4.5,3.9,2.5,3.52,229631,99300,6206250,1
P03339,Adyar,676,1,1,2,Yes,Commercial,NoSewr ,No Access,I,3.2,2.4,2.1,2.49,319218,16801,8400465,1
P05654,Velachery,1685,2,1,4,Yes,Others,NoSeWa,Gravel,RH,3.9,3.8,5,4.19,355338,177669,11104320,1
P08754,Adyar,658,1,1,2,No,Others,NoSeWa,Gravel,C,3.6,4.9,3.2,3.66,237272,36503,6083885,0
P08597,Chrompet,1008,1,1,3,No,Others,NoSeWa,Paved,RL,5,4.4,3.9,4.43,247412,106034,8836160,0
P05620,Anna Nagar,1924,2,1,5,No,Others,ELO,No Access,RM,3,2,5,3.55,463081,95340,13620040,0
P07050,KK Nagar,2112,3,2,5,No,Commercial,NoSewr ,Gravel,RH,2.8,3,2.1,2.58,804310,351886,16756460,0
P05989,Chrompet,917,1,1,3,Yes,Commercial,NoSewr ,Gravel,RH,2.8,2.8,4.4,3.28,321029,95120,11889950,1
P04597,Karapakkam,1353,2,2,4,Yes,Others,ELO,No Access,RL,3.7,2.3,2.5,,291512,77165,8573875,1
P03995,Anna Nagar,1694,1,1,4,Yes,Others,AllPub,Paved,RL,4.4,2.9,3.6,3.705,548144,154605,14054970,1
P08602,Anna Nagar,1625,1,1,4,Yes,Commercial,AllPub,No Access,RH,4.3,5,4.3,4.475,696012,128213,18316110,1
P00994,Anna Nagar,1882,2,1,5,Yes,Others,AllPub,No Access,RL,2.2,3.6,4.5,3.47,590474,221428,14761860,1
P00836,T Nagar,1924,2,1,5,Yes,Commercial,AllPub,No Access,RM,2.9,2.5,2.5,2.62,575205,287602,22123260,1
P01216,Chrompet,894,1,1,3,No,Commercial,NoSeWa,No Access,RM,2.9,4.6,2.6,3.49,337354,97942,10882400,0
P02109,Karapakkam,904,1,1,3,Yes,Others,NoSewr ,No Access,RL,2.4,4.2,3.4,3.34,260794,89219,6863000,1
P04269,Adyar,1279,2,2,4,No,House,NoSeWa,Gravel,RH,4,3,5,4.3,362338,137101,9792910,0
P01760,Velachery,1547,2,1,4,No,Others,ELO,Gravel,RM,4.9,3.5,2.5,3.55,343080,201812,10090590,0
P05320,Karapakkam,626,1,1,2,No,House,AllPub,Paved,RH,4.2,3.4,3.7,3.76,248565,45655,5072750,0
P00204,T Nagar,1673,1,1,4,No,Others,NoSewr ,No Access,RM,4.8,4.4,3.1,3.935,389002,194501,12156320,0
P00708,Chrompet,1296,2,1,4,Yes,Others,NoSeWa,Gravel,RH,4.4,3.6,2.5,3.51,354454,85928,10741020,1
P07487,KK Nagar,2194,3,2,5,No,Commercial,NoSewr ,Gravel,RH,2.8,3.7,4.2,3.63,722637,201666,16805520,0
P02875,KK Nagar,1678,2,1,4,No,Commercial,NoSeWa,Paved,RL,4.2,3.4,3,3.48,475514,271722,13586120,0
P01629,Chrompet,702,1,1,2,Yes,House,ELO,No Access,RM,2,2.6,3,2.54,216575,136362,8021300,1
P08316,Adyar,1067,1,1,3,Yes,House,ELO,No Access,RH,2.4,3.8,3.5,3.23,270654,63683,7960405,1
P05371,Chrompet,980,1,1,3,Yes,Commercial,NoSeWa,Paved,RH,4.3,3.2,2.1,3.2,308031,189558,11847350,1
P07138,KK Nagar,1989,3,2,5,Yes,House,NoSeWa,Paved,RM,2.7,3.3,2.7,2.88,407510,191770,11985600,1
